,Live Spectrum 8-8-2024 9:35:15 PM,
279.423,0.6214568,
279.861,0.7077924,
280.299,6,
280.737,6,
281.175,0.4854965,
281.613,0.6916945,
282.051,0.5516112,
282.489,0.3901378,
282.927,0.2502378,
283.364,0.4741006,
283.802,0.3688821,
284.240,0.3256083,
284.678,0.2271885,
285.116,0.05030275,
285.554,-0.008819994,
285.992,-0.03229048,
286.430,-0.1008571,
286.868,-0.05117798,
287.306,0.01661093,
287.744,-0.07933261,
288.182,-0.5137762,
288.620,-0.5112795,
289.058,-0.02306719,
289.496,0.2476772,
289.933,0.3963051,
290.371,0.4354041,
290.809,0.918389,
291.247,0.3261186,
291.685,0.1852467,
292.123,0.1544311,
292.561,0.1628397,
292.999,0.07142181,
293.437,-0.7078788,
293.875,-0.6589678,
294.313,-0.2289517,
294.751,-0.04774844,
295.189,-0.04846169,
295.627,-0.1141898,
296.064,-0.166823,
296.502,-0.04764782,
296.940,-0.1313265,
297.378,-0.1197685,
297.816,0.1578321,
298.254,6,
298.692,6,
299.130,-0.9515548,
299.568,-0.0391947,
300.006,0.1270505,
300.444,0.173973,
300.882,0.1905592,
301.320,0.2614831,
301.758,0.1716118,
302.195,0.03486856,
302.633,0.09510268,
303.071,0.2364907,
303.509,0.394102,
303.947,0.3253102,
304.385,0.2419052,
304.823,0.08752309,
305.261,-0.05699336,
305.699,-0.1030925,
306.137,-0.08622501,
306.575,0.1051555,
307.013,0.1880552,
307.451,6,
307.889,-0.5603167,
308.327,6,
308.764,0.192739,
309.202,-0.08912762,
309.640,-0.104375,
310.078,-0.03097282,
310.516,0.01492179,
310.954,0.04337555,
311.392,0.05726319,
311.830,0.138336,
312.268,0.2820804,
312.706,0.3874402,
313.144,0.379449,
313.582,0.257573,
314.020,-0.04533864,
314.458,-0.05688419,
314.895,0.09362138,
315.333,0.1866626,
315.771,0.09100619,
316.209,-0.01813308,
316.647,-0.0767254,
317.085,-0.02458181,
317.523,0.1428929,
317.961,0.2120813,
318.399,0.1432011,
318.837,0.1148732,
319.275,0.435063,
319.713,6,
320.151,6,
320.589,1.287543,
321.026,1.28004,
321.464,6,
321.902,-1.006571,
322.340,0.09414587,
322.778,-0.0716756,
323.216,-0.05519094,
323.654,0.06745981,
324.092,0.1564279,
324.530,0.2129308,
324.968,0.2889066,
325.406,0.4190042,
325.844,0.2158413,
326.282,0.102341,
326.720,-0.04179443,
327.158,-0.2039289,
327.595,-0.3942439,
328.033,-0.5679095,
328.471,6,
328.909,6,
329.347,6,
329.785,-0.7294273,
330.223,-0.4293204,
330.661,-0.3163722,
331.099,-0.121939,
331.537,0.00709426,
331.975,0.2180019,
332.413,0.5075606,
332.851,0.3046789,
333.289,-0.1540719,
333.726,0.03354056,
334.164,0.3462072,
334.602,0.4855512,
335.040,0.293307,
335.478,0.186863,
335.916,0.1392184,
336.354,0.1713575,
336.792,0.1968448,
337.230,0.005915806,
337.668,-0.1802412,
338.106,-0.2891171,
338.544,-0.4751798,
338.982,-0.8144942,
339.420,-0.8674751,
339.857,-0.2528058,
340.295,-0.1033439,
340.733,0.09896874,
341.171,0.2295727,
341.609,0.1696954,
342.047,0.05491153,
342.485,0.05930601,
342.923,0.08930704,
343.361,0.1616953,
343.799,0.2016759,
344.237,0.1060126,
344.675,0.04481433,
345.113,0.1418317,
345.551,0.1300862,
345.989,0.08947189,
346.426,0.09442635,
346.864,-0.142178,
347.302,6,
347.740,6,
348.178,-0.6420635,
348.616,-0.1143398,
349.054,-0.1947305,
349.492,-0.2356645,
349.930,-0.189509,
350.368,-0.2161377,
350.806,6,
351.244,0.2325356,
351.682,6,
352.120,0.7062487,
352.557,0.4748502,
352.995,0.3338375,
353.433,0.1151998,
353.871,0.03260506,
354.309,0.1301285,
354.747,0.1535582,
355.185,0.04347802,
355.623,-0.2823062,
356.061,-0.7862996,
356.499,-0.1955428,
356.937,0.2335536,
357.375,0.1169926,
357.813,-0.03973743,
358.251,-0.1641052,
358.689,-0.07073392,
359.126,0.3739096,
359.564,6,
360.002,0.1644111,
360.440,0.2611643,
360.878,0.4562654,
361.316,0.4617881,
361.754,0.2491437,
362.192,-0.15972,
362.630,-0.3493422,
363.068,-0.2919309,
363.506,0.01474211,
363.944,0.02150971,
364.382,-0.1340955,
364.820,-0.3187847,
365.257,-0.3327842,
365.695,-0.0905213,
366.133,0.008363198,
366.571,0.03303498,
367.009,0.01674602,
367.447,-0.04801216,
367.885,-0.1968446,
368.323,-0.4757754,
368.761,-0.2108348,
369.199,0.01563399,
369.637,0.04467041,
370.075,0.03485685,
370.513,0.03034297,
370.951,0.01889798,
371.388,-0.02845079,
371.826,-0.07293414,
372.264,-0.1560814,
372.702,-0.2159664,
373.140,-0.1936056,
373.578,-0.07284197,
374.016,0.05910163,
374.454,0.1026497,
374.892,0.01365036,
375.330,0.03222677,
375.768,0.07061903,
376.206,0.07881013,
376.644,0.1348829,
377.082,0.2636476,
377.520,0.2636444,
377.957,0.01529302,
378.395,0.01716119,
378.833,0.0348794,
379.271,0.04832865,
379.709,0.03432295,
380.147,0.01643921,
380.585,0.0327236,
381.023,0.09124772,
381.461,0.05959831,
381.899,0.10563,
382.337,0.1101668,
382.775,0.1333064,
383.213,0.1687323,
383.651,0.1763983,
384.088,0.1294205,
384.526,0.06337522,
384.964,0.0232071,
385.402,-0.05521209,
385.840,-0.1185799,
386.278,-0.1453365,
386.716,-0.135688,
387.154,-0.1035944,
387.592,-0.1074969,
388.030,-0.1101745,
388.468,-0.02148503,
388.906,0.03437019,
389.344,0.07332571,
389.782,0.1025439,
390.219,0.1226333,
390.657,0.1315805,
391.095,0.1160987,
391.533,0.06412052,
391.971,0.06015283,
392.409,0.08574065,
392.847,0.1136959,
393.285,0.144051,
393.723,0.1752463,
394.161,0.1313905,
394.599,0.09071109,
395.037,0.04167147,
395.475,-0.0104169,
395.913,-0.002383378,
396.351,0.09663916,
396.788,0.1650694,
397.226,0.1158434,
397.664,0.0437875,
398.102,0.02446862,
398.540,0.02186013,
398.978,0.01515837,
399.416,0.0009612681,
399.854,-0.007081999,
400.292,0.009971148,
400.730,0.05413412,
401.168,0.06498519,
401.606,0.06482879,
402.044,0.09376903,
402.482,0.1175784,
402.919,0.09525373,
403.357,0.04991494,
403.795,0.04249777,
404.233,0.02525877,
404.671,0.00422871,
405.109,-0.0004300137,
405.547,0.01227552,
405.985,0.03296778,
406.423,0.05592736,
406.861,0.08136629,
407.299,0.08202389,
407.737,0.07476215,
408.175,0.07892085,
408.613,0.03616316,
409.050,-0.006121451,
409.488,-0.01586044,
409.926,-0.01399169,
410.364,-0.02717359,
410.802,-0.02599695,
411.240,0.01618544,
411.678,0.02840295,
412.116,-0.008758592,
412.554,-0.04124593,
412.992,-0.02532625,
413.430,0.006657764,
413.868,0.005569073,
414.306,0.005407201,
414.744,0.006045352,
415.182,0.0009997344,
415.619,-0.008524914,
416.057,-0.00342897,
416.495,0.02345247,
416.933,0.05601079,
417.371,0.07344467,
417.809,0.05425315,
418.247,0.05597137,
418.685,0.07811262,
419.123,0.0944655,
419.561,0.0932587,
419.999,0.08228749,
420.437,0.07485562,
420.875,0.07368081,
421.313,0.06158943,
421.750,0.06425166,
422.188,0.07967469,
422.626,0.07752167,
423.064,0.05692287,
423.502,0.0389732,
423.940,0.03886338,
424.378,0.03293316,
424.816,0.03159293,
425.254,0.02935356,
425.692,0.0342825,
426.130,0.05165426,
426.568,0.0687097,
427.006,0.07273155,
427.444,0.06526009,
427.881,0.06492093,
428.319,0.07471179,
428.757,0.08116036,
429.195,0.07257012,
429.633,0.07137154,
430.071,0.08401128,
430.509,0.09143199,
430.947,0.07674783,
431.385,0.05667425,
431.823,0.04971838,
432.261,0.05025228,
432.699,0.04552653,
433.137,0.03835046,
433.575,0.03576894,
434.013,0.03886163,
434.450,0.03768725,
434.888,0.02486447,
435.326,0.03159528,
435.764,0.05236001,
436.202,0.06947785,
436.640,0.07239275,
437.078,0.05240817,
437.516,0.03162779,
437.954,0.03258913,
438.392,0.04973354,
438.830,0.05489742,
439.268,0.04028662,
439.706,0.04189281,
440.144,0.059428,
440.581,0.07677634,
441.019,0.08984652,
441.457,0.09164848,
441.895,0.0786621,
442.333,0.06279744,
442.771,0.06057918,
443.209,0.06963138,
443.647,0.07083186,
444.085,0.05892405,
444.523,0.04173243,
444.961,0.03000875,
445.399,0.02257221,
445.837,0.01585778,
446.275,0.02387675,
446.712,0.02865813,
447.150,0.03894755,
447.588,0.06310069,
448.026,0.08594819,
448.464,0.08838081,
448.902,0.07755663,
449.340,0.06933459,
449.778,0.06469164,
450.216,0.06322699,
450.654,0.06104719,
451.092,0.05534102,
451.530,0.05831255,
451.968,0.05795555,
452.406,0.05859696,
452.844,0.06625672,
453.281,0.07810298,
453.719,0.08350988,
454.157,0.07648171,
454.595,0.05819382,
455.033,0.05122928,
455.471,0.04809286,
455.909,0.04702675,
456.347,0.04211675,
456.785,0.03465572,
457.223,0.03102762,
457.661,0.03416633,
458.099,0.05220243,
458.537,0.0707309,
458.975,0.06534377,
459.412,0.05618268,
459.850,0.05375397,
460.288,0.05882783,
460.726,0.06619126,
461.164,0.07315413,
461.602,0.08003428,
462.040,0.08026174,
462.478,0.07159634,
462.916,0.07216411,
463.354,0.07452416,
463.792,0.06168996,
464.230,0.05220561,
464.668,0.05743505,
465.106,0.06636015,
465.543,0.06684932,
465.981,0.06342896,
466.419,0.06728875,
466.857,0.06107206,
467.295,0.0618347,
467.733,0.06293643,
468.171,0.0632491,
468.609,0.07054325,
469.047,0.08267974,
469.485,0.08750859,
469.923,0.08446763,
470.361,0.0796835,
470.799,0.07794121,
471.237,0.08147876,
471.675,0.07669177,
472.112,0.06401559,
472.550,0.05794354,
472.988,0.06277976,
473.426,0.06737793,
473.864,0.06153087,
474.302,0.05518748,
474.740,0.06440388,
475.178,0.06917764,
475.616,0.06553064,
476.054,0.06571284,
476.492,0.07194499,
476.930,0.08066296,
477.368,0.090008,
477.806,0.09846886,
478.243,0.09987324,
478.681,0.08836298,
479.119,0.0752887,
479.557,0.07278479,
479.995,0.07595565,
480.433,0.07890204,
480.871,0.08305117,
481.309,0.08539213,
481.747,0.08559165,
482.185,0.08759238,
482.623,0.0867534,
483.061,0.080296,
483.499,0.0775695,
483.937,0.06997516,
484.374,0.07425339,
484.812,0.08324044,
485.250,0.0912938,
485.688,0.09343151,
486.126,0.08795447,
486.564,0.08234589,
487.002,0.08855083,
487.440,0.09672682,
487.878,0.09662932,
488.316,0.0965186,
488.754,0.0963945,
489.192,0.09659366,
489.630,0.09731223,
490.068,0.09698347,
490.506,0.09656748,
490.943,0.09648553,
491.381,0.09167237,
491.819,0.09015318,
492.257,0.09168306,
492.695,0.09001774,
493.133,0.0839479,
493.571,0.08486375,
494.009,0.0943169,
494.447,0.1006153,
494.885,0.1003146,
495.323,0.1000727,
495.761,0.1013204,
496.199,0.1000254,
496.637,0.09536628,
497.074,0.09704977,
497.512,0.09964517,
497.950,0.1002507,
498.388,0.09935137,
498.826,0.09837618,
499.264,0.09573789,
499.702,0.0941161,
500.140,0.09835339,
500.578,0.1012035,
501.016,0.09856836,
501.454,0.102402,
501.892,0.1018259,
502.330,0.0956039,
502.768,0.09067391,
503.206,0.09101497,
503.643,0.09438743,
504.081,0.09900263,
504.519,0.1037709,
504.957,0.1053549,
505.395,0.1024732,
505.833,0.09953171,
506.271,0.09735143,
506.709,0.09598029,
507.147,0.09284791,
507.585,0.08953366,
508.023,0.09124813,
508.461,0.09379836,
508.899,0.09180928,
509.337,0.08911619,
509.774,0.09285175,
510.212,0.09832582,
510.650,0.09917186,
511.088,0.09613909,
511.526,0.08935976,
511.964,0.09146245,
512.402,0.09543341,
512.840,0.0939919,
513.278,0.0931265,
513.716,0.09860868,
514.154,0.1056993,
514.592,0.1070527,
515.030,0.1041833,
515.468,0.1006133,
515.905,0.1052068,
516.343,0.1045183,
516.781,0.1014645,
517.219,0.1033395,
517.657,0.1035556,
518.095,0.1031055,
518.533,0.1015459,
518.971,0.09826024,
519.409,0.09388257,
519.847,0.08877389,
520.285,0.0873638,
520.723,0.09240002,
521.161,0.09294412,
521.599,0.09710457,
522.037,0.09978114,
522.474,0.09679596,
522.912,0.0954748,
523.350,0.09805515,
523.788,0.09845425,
524.226,0.09568221,
524.664,0.09629981,
525.102,0.1004361,
525.540,0.09827326,
525.978,0.09204266,
526.416,0.09289349,
526.854,0.09344878,
527.292,0.08642181,
527.730,0.08213227,
528.168,0.08389242,
528.605,0.08701348,
529.043,0.08987161,
529.481,0.09357156,
529.919,0.09577905,
530.357,0.09337662,
530.795,0.09215017,
531.233,0.09614337,
531.671,0.1006865,
532.109,0.1027505,
532.547,0.09707269,
532.985,0.08759286,
533.423,0.08335265,
533.861,0.08352397,
534.299,0.0846253,
534.736,0.0838423,
535.174,0.0815364,
535.612,0.08078797,
536.050,0.08246135,
536.488,0.08561339,
536.926,0.08750713,
537.364,0.08611633,
537.802,0.08706566,
538.240,0.08660822,
538.678,0.08752087,
539.116,0.09301839,
539.554,0.09472641,
539.992,0.09213881,
540.430,0.08991844,
540.868,0.08769131,
541.305,0.08389327,
541.743,0.08179782,
542.181,0.07906151,
542.619,0.07745424,
543.057,0.07821739,
543.495,0.08153024,
543.933,0.08480862,
544.371,0.08488509,
544.809,0.08286467,
545.247,0.08051083,
545.685,0.07479439,
546.123,0.06746461,
546.561,0.06388705,
546.999,0.06643272,
547.436,0.07468481,
547.874,0.08289856,
548.312,0.0821042,
548.750,0.07687835,
549.188,0.07463832,
549.626,0.07198532,
550.064,0.06821834,
550.502,0.06767768,
550.940,0.0677271,
551.378,0.06759241,
551.816,0.06713171,
552.254,0.06829037,
552.692,0.0707626,
553.130,0.07038966,
553.567,0.0675787,
554.005,0.06558609,
554.443,0.06155422,
554.881,0.06321233,
555.319,0.06595159,
555.757,0.06767825,
556.195,0.06737435,
556.633,0.06455363,
557.071,0.06219449,
557.509,0.06055772,
557.947,0.05680597,
558.385,0.05372386,
558.823,0.05345275,
559.261,0.05284409,
559.699,0.05130359,
560.136,0.05058785,
560.574,0.0530788,
561.012,0.05703411,
561.450,0.05979898,
561.888,0.0610481,
562.326,0.05715949,
562.764,0.05444591,
563.202,0.05268975,
563.640,0.05043949,
564.078,0.04726287,
564.516,0.04338525,
564.954,0.03725859,
565.392,0.03192717,
565.830,0.03366068,
566.267,0.03908863,
566.705,0.04054671,
567.143,0.04178079,
567.581,0.0417613,
568.019,0.03962036,
568.457,0.04097607,
568.895,0.03713049,
569.333,0.03059383,
569.771,0.02859644,
570.209,0.0325164,
570.647,0.03648647,
571.085,0.0366362,
571.523,0.03774844,
571.961,0.03959865,
572.398,0.03614583,
572.836,0.03034121,
573.274,0.0300392,
573.712,0.03152337,
574.150,0.02886157,
574.588,0.02727922,
575.026,0.03006548,
575.464,0.03019708,
575.902,0.02925052,
576.340,0.03109312,
576.778,0.03137549,
577.216,0.02805503,
577.654,0.0279349,
578.092,0.02723105,
578.530,0.02305453,
578.967,0.0202507,
579.405,0.02128296,
579.843,0.02276534,
580.281,0.02345426,
580.719,0.02494785,
581.157,0.02643258,
581.595,0.02792692,
582.033,0.02731383,
582.471,0.02585926,
582.909,0.02613191,
583.347,0.02386807,
583.785,0.02041874,
584.223,0.01633196,
584.661,0.01522365,
585.098,0.01530542,
585.536,0.01608815,
585.974,0.01707582,
586.412,0.01682982,
586.850,0.01557051,
587.288,0.01470529,
587.726,0.0138159,
588.164,0.012475,
588.602,0.01316342,
589.040,0.01457755,
589.478,0.01390848,
589.916,0.01532798,
590.354,0.01981077,
590.792,0.01855405,
591.229,0.01475035,
591.667,0.01478846,
592.105,0.01531164,
592.543,0.01387854,
592.981,0.01165652,
593.419,0.009728586,
593.857,0.009594972,
594.295,0.01041821,
594.733,0.0113765,
595.171,0.01484014,
595.609,0.01986892,
596.047,0.02154498,
596.485,0.0206707,
596.923,0.01966061,
597.361,0.01723474,
597.798,0.01616159,
598.236,0.01583842,
598.674,0.01284267,
599.112,0.0125088,
599.550,0.01375205,
599.988,0.01412239,
600.426,0.014067,
600.864,0.01324972,
601.302,0.01233172,
601.740,0.01211114,
602.178,0.01154322,
602.616,0.0116079,
603.054,0.01285709,
603.492,0.0144577,
603.929,0.01497786,
604.367,0.01410354,
604.805,0.01235971,
605.243,0.009558429,
605.681,0.006267025,
606.119,0.003132098,
606.557,0.003218418,
606.995,0.008482021,
607.433,0.01101627,
607.871,0.0120769,
608.309,0.01225269,
608.747,0.01233931,
609.185,0.01066184,
609.623,0.01015762,
610.060,0.01207658,
610.498,0.01098003,
610.936,0.00985472,
611.374,0.01079436,
611.812,0.01119644,
612.250,0.01160202,
612.688,0.0131195,
613.126,0.01431371,
613.564,0.01438075,
614.002,0.01311798,
614.440,0.009625749,
614.878,0.006933188,
615.316,0.009028203,
615.754,0.01092152,
616.192,0.01039128,
616.629,0.009733585,
617.067,0.008980997,
617.505,0.01066897,
617.943,0.01453033,
618.381,0.01502125,
618.819,0.0114451,
619.257,0.01043345,
619.695,0.01302598,
620.133,0.01813193,
620.571,0.02044706,
621.009,0.01864386,
621.447,0.01356235,
621.885,0.007523472,
622.323,0.005983242,
622.760,0.007001689,
623.198,0.006423268,
623.636,0.004216288,
624.074,0.003276184,
624.512,0.003896229,
624.950,0.004125444,
625.388,0.005244809,
625.826,0.008628964,
626.264,0.01140378,
626.702,0.01183941,
627.140,0.01028811,
627.578,0.009219583,
628.016,0.009621553,
628.454,0.01181734,
628.891,0.01346201,
629.329,0.01332222,
629.767,0.01288487,
630.205,0.01226874,
630.643,0.01296601,
631.081,0.01520471,
631.519,0.01756736,
631.957,0.01655607,
632.395,0.01500463,
632.833,0.01325464,
633.271,0.01222974,
633.709,0.01106841,
634.147,0.008878133,
634.585,0.006983265,
635.023,0.004660436,
635.460,0.00345024,
635.898,0.004671853,
636.336,0.0062419,
636.774,0.006379182,
637.212,0.006458454,
637.650,0.007498872,
638.088,0.008313745,
638.526,0.007909082,
638.964,0.00663258,
639.402,0.006807012,
639.840,0.01021468,
640.278,0.01334816,
640.716,0.01313252,
641.154,0.01065205,
641.591,0.008101167,
642.029,0.006595167,
642.467,0.00810918,
642.905,0.01199195,
643.343,0.01230573,
643.781,0.01004661,
644.219,0.007124912,
644.657,0.006844391,
645.095,0.009004685,
645.533,0.008381286,
645.971,0.009427924,
646.409,0.006709683,
646.847,0.002752384,
647.285,0.003011861,
647.722,0.002572876,
648.160,0.003207475,
648.598,0.003577463,
649.036,0.002313393,
649.474,0.003607261,
649.912,0.005692284,
650.350,0.005752387,
650.788,0.003964338,
651.226,0.00306963,
651.664,0.001952773,
652.102,8.726907E-5,
652.540,0.00124131,
652.978,0.00496417,
653.416,0.008104627,
653.854,0.008385119,
654.291,0.006959403,
654.729,0.006666689,
655.167,0.006714328,
655.605,0.007163523,
656.043,0.008585358,
656.481,0.009259978,
656.919,0.0103522,
657.357,0.01191247,
657.795,0.01120247,
658.233,0.008059072,
658.671,0.007759803,
659.109,0.01026552,
659.547,0.01051764,
659.985,0.008476125,
660.422,0.006077642,
660.860,0.00326179,
661.298,0.0003349018,
661.736,0.0003651386,
662.174,0.003916938,
662.612,0.008839409,
663.050,0.009101089,
663.488,0.004788886,
663.926,0.002737144,
664.364,0.002190597,
664.802,0.0004258785,
665.240,0.002453764,
665.678,0.004692695,
666.116,0.004379729,
666.554,0.005371181,
666.991,0.006152603,
667.429,0.003681934,
667.867,0.002437311,
668.305,0.004344519,
668.743,0.0032336,
669.181,-0.0001173848,
669.619,-0.0001752331,
670.057,0.004083034,
670.495,0.008150185,
670.933,0.0106742,
671.371,0.01133444,
671.809,0.01255211,
672.247,0.01350701,
672.685,0.01261415,
673.122,0.01108483,
673.560,0.009014727,
673.998,0.007485497,
674.436,0.005342527,
674.874,0.002746072,
675.312,0.00111526,
675.750,-0.0002062898,
676.188,-0.002703158,
676.626,-0.003064747,
677.064,0.0001227947,
677.502,0.003143923,
677.940,0.004869439,
678.378,0.004768395,
678.816,0.004833313,
679.253,0.004891303,
679.691,0.003083243,
680.129,0.002354978,
680.567,0.003251114,
681.005,0.002989821,
681.443,0.003178327,
681.881,0.003754578,
682.319,0.001521153,
682.757,-0.001616884,
683.195,-0.003829504,
683.633,-0.005661664,
684.071,-0.006491068,
684.509,-0.0057938,
684.947,-0.004752095,
685.385,-0.004525501,
685.822,-0.003696548,
686.260,-0.001205661,
686.698,0.0006526335,
687.136,0.001903707,
687.574,0.005453608,
688.012,0.009811218,
688.450,0.01191709,
688.888,0.01115336,
689.326,0.008016044,
689.764,0.005323671,
690.202,0.005937381,
690.640,0.006756904,
691.078,0.005396757,
691.516,0.004383514,
691.953,0.005114214,
692.391,0.007252454,
692.829,0.00822662,
693.267,0.007683727,
693.705,0.00679238,
694.143,0.004189385,
694.581,-0.0002152969,
695.019,-0.002589419,
695.457,-0.0008764501,
695.895,0.0004298349,
696.333,5.26149E-5,
696.771,0.0007895636,
697.209,0.00125565,
697.647,0.001353092,
698.084,0.002966451,
698.522,0.005165731,
698.960,0.006342529,
699.398,0.004962725,
699.836,0.002243387,
700.274,0.0004345638,
700.712,-0.0005739103,
701.150,-0.0007585245,
701.588,0.0003005642,
702.026,0.0004978113,
702.464,-0.001162042,
702.902,-0.002262244,
703.340,-0.003323135,
703.778,-0.004034887,
704.216,-0.002557206,
704.653,-0.002015087,
705.091,-0.003525535,
705.529,-0.004857646,
705.967,-0.005363542,
706.405,-0.006747256,
706.843,-0.008355117,
707.281,-0.007701682,
707.719,-0.005609721,
708.157,-0.003325596,
708.595,-0.001444209,
709.033,-0.0003027037,
709.471,-0.0001826783,
709.909,-0.0008259122,
710.347,-0.0007722709,
710.784,8.112588E-6,
711.222,-0.0001250939,
711.660,-0.0008096474,
712.098,-0.0005660783,
712.536,0.0007569611,
712.974,0.001242929,
713.412,0.0005681908,
713.850,0.000704275,
714.288,0.00253395,
714.726,0.004910923,
715.164,0.004933791,
715.602,0.003611595,
716.040,0.003421665,
716.478,0.002220374,
716.915,-0.0006215078,
717.353,-0.003502967,
717.791,-0.006544627,
718.229,-0.006585133,
718.667,-0.00586983,
719.105,-0.004545754,
719.543,-0.004016515,
719.981,-0.005850118,
720.419,-0.006158878,
720.857,-0.006166708,
721.295,-0.006041708,
721.733,-0.007539532,
722.171,-0.00900092,
722.609,-0.009783002,
723.047,-0.009943481,
723.484,-0.009377729,
723.922,-0.008782043,
724.360,-0.006797836,
724.798,-0.005682392,
725.236,-0.003185147,
725.674,-0.002666591,
726.112,-0.006514519,
726.550,-0.009913332,
726.988,-0.01005968,
727.426,-0.008598608,
727.864,-0.007656914,
728.302,-0.006894833,
728.740,-0.00427446,
729.178,-0.002697295,
729.615,-0.003431903,
730.053,-0.002237732,
730.491,0.001363808,
730.929,0.004470571,
731.367,0.006445291,
731.805,0.007669018,
732.243,0.006670248,
732.681,0.005307875,
733.119,0.004770995,
733.557,0.002547763,
733.995,-0.001065313,
734.433,-0.005073166,
734.871,-0.007732363,
735.309,-0.009283328,
735.746,-0.01100302,
736.184,-0.01266778,
736.622,-0.01330135,
737.060,-0.0125151,
737.498,-0.01005288,
737.936,-0.007742254,
738.374,-0.004742704,
738.812,-0.003262502,
739.250,-0.003938829,
739.688,-0.002782868,
740.126,-0.002296261,
740.564,-0.003455321,
741.002,-0.005058539,
741.440,-0.006457578,
741.878,-0.007291146,
742.315,-0.006100058,
742.753,-0.004645747,
743.191,-0.003967036,
