,Live Spectrum 8-8-2024 1:32:17 PM,
231.689,0.1211816,
232.127,0.08287436,
232.565,0.04618787,
233.003,0.04996177,
233.440,0.09167925,
233.878,0.1483591,
234.316,0.1776432,
234.754,0.1428999,
235.192,0.09734965,
235.630,0.05378295,
236.068,0.03074661,
236.506,0.03688993,
236.944,-0.01790848,
237.382,-0.05451673,
237.820,-0.03876788,
238.258,-0.02654993,
238.696,-0.0621132,
239.134,-0.1429195,
239.571,-0.1271695,
240.009,-0.100427,
240.447,-0.1106417,
240.885,-0.1746952,
241.323,-0.2646499,
241.761,-0.1891128,
242.199,-0.05107169,
242.637,0.03232785,
243.075,0.06057403,
243.513,0.06328672,
243.951,0.1611514,
244.389,0.2498099,
244.827,0.219079,
245.265,0.1486782,
245.702,0.1201971,
246.140,0.1931507,
246.578,0.2203778,
247.016,0.2049253,
247.454,0.1980518,
247.892,0.1646636,
248.330,0.06564575,
248.768,0.006680134,
249.206,0.03345824,
249.644,0.05393924,
250.082,0.06532804,
250.520,0.09228824,
250.958,0.1741297,
251.396,0.1851934,
251.834,0.1525579,
252.271,0.1198786,
252.709,0.0966926,
253.147,0.07504618,
253.585,0.07387706,
254.023,0.07885582,
254.461,0.0387821,
254.899,0.01163113,
255.337,0.03059169,
255.775,0.06225205,
256.213,0.09477656,
256.651,0.1366375,
257.089,0.140395,
257.527,0.08563187,
257.965,-0.01824021,
258.402,-0.04665389,
258.840,-0.03143558,
259.278,-0.05228457,
259.716,-0.1197278,
260.154,-0.1683117,
260.592,-0.07613776,
261.030,0.100156,
261.468,0.1658437,
261.906,0.1324888,
262.344,0.06500923,
262.782,0.02254547,
263.220,0.06018049,
263.658,0.04087715,
264.096,-0.00456725,
264.533,-0.0255531,
264.971,-0.00813877,
265.409,0.02496771,
265.847,0.05718151,
266.285,0.07838824,
266.723,0.09940785,
267.161,0.1109723,
267.599,0.1101214,
268.037,0.1120526,
268.475,0.1346641,
268.913,0.09447257,
269.351,0.02827874,
269.789,-0.01214169,
270.227,0.022544,
270.665,0.04418263,
271.102,-0.01630195,
271.540,-0.03455219,
271.978,-0.04737781,
272.416,-0.07896333,
272.854,-0.1121995,
273.292,-0.05668374,
273.730,0.01982705,
274.168,0.03434696,
274.606,0.02756326,
275.044,0.04625709,
275.482,0.0811102,
275.920,0.0270342,
276.358,-0.01432179,
276.796,-0.02161548,
277.233,-0.007013937,
277.671,0.02048628,
278.109,0.1090177,
278.547,0.2016803,
278.985,0.1761121,
279.423,0.1093057,
279.861,0.09368224,
280.299,0.1635361,
280.737,0.2285302,
281.175,0.1577304,
281.613,0.09902307,
282.051,0.07212025,
282.489,0.04786997,
282.927,-0.03246837,
283.364,-0.07475431,
283.802,-0.0508128,
284.240,-0.02914979,
284.678,-0.01329056,
285.116,0.007927912,
285.554,0.04260756,
285.992,0.06478551,
286.430,0.1081254,
286.868,0.121377,
287.306,0.1122303,
287.744,0.09594702,
288.182,0.04212217,
288.620,0.061522,
289.058,0.115738,
289.496,0.1285961,
289.933,0.1026905,
290.371,0.08031213,
290.809,0.05015121,
291.247,0.03752296,
291.685,0.04661526,
292.123,0.03564825,
292.561,-0.008391497,
292.999,-0.06016404,
293.437,-0.02396766,
293.875,0.05558419,
294.313,0.1267035,
294.751,0.1354533,
295.189,0.09421771,
295.627,0.05928112,
296.064,0.08520525,
296.502,0.1181035,
296.940,0.1089781,
297.378,0.06162659,
297.816,0.02939027,
298.254,0.05554139,
298.692,0.08086331,
299.130,0.01643546,
299.568,0.008320454,
300.006,0.05256809,
300.444,0.09010363,
300.882,0.04291001,
301.320,-0.01740422,
301.758,0.01963148,
302.195,0.07844319,
302.633,0.1242533,
303.071,0.1525645,
303.509,0.1730872,
303.947,0.1609887,
304.385,0.1285742,
304.823,0.08495578,
305.261,0.07174583,
305.699,0.0917596,
306.137,0.1167599,
306.575,0.1144565,
307.013,0.07364433,
307.451,0.08961379,
307.889,0.1548231,
308.327,0.2041515,
308.764,0.1665468,
309.202,0.07116091,
309.640,0.07219093,
310.078,0.1137236,
310.516,0.1132872,
310.954,0.09064806,
311.392,0.08746468,
311.830,0.1216488,
312.268,0.09579905,
312.706,0.06374161,
313.144,0.04665993,
313.582,0.03433416,
314.020,0.01275879,
314.458,-0.01639919,
314.895,-0.01047171,
315.333,0.0258901,
315.771,0.01040898,
316.209,-0.01332856,
316.647,0.009377451,
317.085,0.05049354,
317.523,0.04703281,
317.961,0.04867222,
318.399,0.04781645,
318.837,0.07161979,
319.275,0.1079982,
319.713,0.1124904,
320.151,0.08763626,
320.589,0.09318416,
321.026,0.1270994,
321.464,0.1460076,
321.902,0.1233765,
322.340,0.05861504,
322.778,0.03094071,
323.216,-0.06249491,
323.654,-0.08792632,
324.092,-0.0610968,
324.530,-0.02331866,
324.968,-0.02419366,
325.406,-0.04683528,
325.844,-0.01810703,
326.282,0.04851924,
326.720,0.1028181,
327.158,0.1085254,
327.595,0.05147845,
328.033,-0.03537409,
328.471,0.008135167,
328.909,0.06142336,
329.347,0.04454927,
329.785,0.01179278,
330.223,-0.004695522,
330.661,-0.02555525,
331.099,-0.02901435,
331.537,0.009706828,
331.975,0.04114397,
332.413,0.04887814,
332.851,0.02725528,
333.289,-0.005566468,
333.726,-0.002892985,
334.164,-0.01271887,
334.602,0.001087621,
335.040,0.0181694,
335.478,0.03396193,
335.916,0.03903859,
336.354,0.02430787,
336.792,0.08741139,
337.230,0.09455219,
337.668,0.08061318,
338.106,0.0795744,
338.544,0.06887027,
338.982,0.02752222,
339.420,0.01459115,
339.857,0.01398131,
340.295,-0.02030953,
340.733,-0.02338726,
341.171,0.01544238,
341.609,0.06422161,
342.047,0.07270485,
342.485,0.03197161,
342.923,0.06392986,
343.361,0.1074492,
343.799,0.1179211,
344.237,0.09599116,
344.675,0.07238282,
345.113,0.06262471,
345.551,0.08481441,
345.989,0.08667096,
346.426,0.100871,
346.864,0.1146499,
347.302,0.1135756,
347.740,0.08544332,
348.178,-0.0174536,
348.616,-0.1006175,
349.054,-0.09334033,
349.492,-0.01730119,
349.930,0.08104477,
350.368,0.1585171,
350.806,0.1408309,
351.244,0.08440876,
351.682,0.05437166,
352.120,0.005387395,
352.557,-0.01757991,
352.995,-0.02280757,
353.433,-0.04785978,
353.871,-0.06905246,
354.309,-0.01378236,
354.747,0.03712564,
355.185,0.03592108,
355.623,-0.01059101,
356.061,-0.06305612,
356.499,-0.06707969,
356.937,-0.01430211,
357.375,0.02450216,
357.813,0.06002026,
358.251,0.104084,
358.689,0.1282867,
359.126,0.1196513,
359.564,0.1139854,
360.002,0.1185495,
360.440,0.1190379,
360.878,0.08681568,
361.316,0.03119219,
361.754,-0.002434438,
362.192,0.01455332,
362.630,0.0441538,
363.068,0.04884333,
363.506,0.0733915,
363.944,0.08272858,
364.382,0.07640293,
364.820,0.077443,
365.257,0.08722452,
365.695,0.05190825,
366.133,0.03960833,
366.571,0.02547103,
367.009,0.03915114,
367.447,0.09130363,
367.885,0.1421632,
368.323,0.1441334,
368.761,0.1209415,
369.199,0.09263694,
369.637,0.0625571,
370.075,0.03009638,
370.513,0.03097245,
370.951,0.06371558,
371.388,0.09230738,
371.826,0.0907363,
372.264,0.06905487,
372.702,0.08628039,
373.140,0.06857721,
373.578,0.03591185,
374.016,0.02078292,
374.454,0.0413297,
374.892,0.07307049,
375.330,0.08181909,
375.768,0.06377086,
376.206,0.04080988,
376.644,0.03188798,
377.082,0.0494,
377.520,0.08643603,
377.957,0.1091366,
378.395,0.09054734,
378.833,0.0485792,
379.271,0.03560911,
379.709,0.0303386,
380.147,0.02489345,
380.585,0.01939772,
381.023,0.006060458,
381.461,0.01542888,
381.899,0.03710085,
382.337,0.05677245,
382.775,0.06965898,
383.213,0.0677293,
383.651,0.04353288,
384.088,-0.0001731645,
384.526,-0.01888869,
384.964,0.01904171,
385.402,0.0692295,
385.840,0.07903861,
386.278,0.04604903,
386.716,0.007517743,
387.154,0.001158691,
387.592,0.04407403,
388.030,0.07299619,
388.468,0.06662219,
388.906,0.03658218,
389.344,0.008219674,
389.782,-0.00138156,
390.219,0.002017939,
390.657,-0.008273275,
391.095,-0.01997109,
391.533,0.004879497,
391.971,0.03990279,
392.409,0.05211146,
392.847,0.03593147,
393.285,0.01333996,
393.723,0.01475257,
394.161,0.03175763,
394.599,0.02216088,
395.037,0.01719067,
395.475,0.01034605,
395.913,-0.00248126,
396.351,-0.01249562,
396.788,-0.006506885,
397.226,0.006846696,
397.664,0.005806907,
398.102,0.01144509,
398.540,0.03131765,
398.978,0.05056025,
399.416,0.05607225,
399.854,0.05162522,
400.292,0.05581004,
400.730,0.0601875,
401.168,0.02598401,
401.606,0.01055182,
402.044,0.02076006,
402.482,0.03336015,
402.919,0.03261274,
403.357,0.02435025,
403.795,0.02100941,
404.233,0.0191927,
404.671,0.02260839,
405.109,0.02917136,
405.547,0.02626662,
405.985,0.02563278,
406.423,0.0357454,
406.861,0.04160094,
407.299,0.03015606,
407.737,0.008324516,
408.175,-0.007172341,
408.613,-0.01266565,
409.050,-0.001879711,
409.488,0.01490601,
409.926,0.02574568,
410.364,0.0343253,
410.802,0.03973811,
411.240,0.04127982,
411.678,0.03467488,
412.116,0.02122527,
412.554,0.01386262,
412.992,0.017211,
413.430,0.02292191,
413.868,0.0210525,
414.306,0.0229724,
414.744,0.03034481,
415.182,0.0303262,
415.619,0.02906495,
416.057,0.02720021,
416.495,0.02409281,
416.933,0.02147546,
417.371,0.02086517,
417.809,0.01572352,
418.247,0.01240926,
418.685,0.01603587,
419.123,0.01870682,
419.561,0.01417903,
419.999,0.008707313,
420.437,0.01447341,
420.875,0.02463348,
421.313,0.01986159,
421.750,0.005893563,
422.188,0.003699221,
422.626,0.005009832,
423.064,0.003305882,
423.502,-0.0008823524,
423.940,-0.004057722,
424.378,-0.006975772,
424.816,-0.008031655,
425.254,0.004937665,
425.692,0.01699214,
426.130,0.01983001,
426.568,0.01490166,
427.006,0.00534075,
427.444,-0.004763088,
427.881,-0.004160262,
428.319,0.002820665,
428.757,-0.001690738,
429.195,-0.006612413,
429.633,-0.008196226,
430.071,-0.007693006,
430.509,-0.006323098,
430.947,-0.004687383,
431.385,-0.00453857,
431.823,-0.004010467,
432.261,-0.0009232606,
432.699,0.002081362,
433.137,0.001411619,
433.575,-0.006018721,
434.013,-0.01451024,
434.450,-0.01581107,
434.888,-0.01104674,
435.326,-0.01477398,
435.764,-0.02144215,
436.202,-0.02036419,
436.640,-0.01763054,
437.078,-0.01301507,
437.516,-0.008551892,
437.954,-0.006598107,
438.392,-0.006808767,
438.830,-0.006931737,
439.268,-0.008732,
439.706,-0.01101353,
440.144,-0.007336895,
440.581,-0.004206617,
441.019,-0.004833033,
441.457,-0.007914469,
441.895,-0.01168127,
442.333,-0.01668818,
442.771,-0.02010169,
443.209,-0.01515293,
443.647,-0.01060227,
444.085,-0.009626536,
444.523,-0.01006296,
444.961,-0.01032643,
445.399,-0.01137736,
445.837,-0.01425368,
446.275,-0.01642463,
446.712,-0.01951833,
447.150,-0.0244579,
447.588,-0.02749288,
448.026,-0.02837854,
448.464,-0.02639267,
448.902,-0.02223838,
449.340,-0.01651347,
449.778,-0.009266634,
450.216,-0.004070011,
450.654,-0.01072627,
451.092,-0.01761599,
451.530,-0.02045438,
451.968,-0.01812652,
452.406,-0.01342792,
452.844,-0.009814802,
453.281,-0.009013991,
453.719,-0.0106012,
454.157,-0.01244798,
454.595,-0.01105416,
455.033,-0.0117659,
455.471,-0.01369835,
455.909,-0.01337738,
456.347,-0.01334349,
456.785,-0.01381722,
457.223,-0.01261511,
457.661,-0.009843199,
458.099,-0.005600696,
458.537,-0.001075828,
458.975,-0.00206354,
459.412,-0.005552707,
459.850,-0.01010381,
460.288,-0.01322666,
460.726,-0.01411967,
461.164,-0.01364251,
461.602,-0.01224617,
462.040,-0.01045846,
462.478,-0.008649506,
462.916,-0.009281158,
463.354,-0.003487273,
463.792,6.33772E-5,
464.230,-0.003574064,
464.668,-0.00911484,
465.106,-0.01110202,
465.543,-0.01120168,
465.981,-0.0106486,
466.419,-0.01108886,
466.857,-0.01275327,
467.295,-0.008713162,
467.733,-0.005222187,
468.171,-0.004240375,
468.609,-0.005314376,
469.047,-0.008528154,
469.485,-0.01185337,
469.923,-0.008852997,
470.361,-0.006012869,
470.799,-0.007460377,
471.237,-0.01001043,
471.675,-0.0105348,
472.112,-0.01215503,
472.550,-0.01557501,
472.988,-0.01663915,
473.426,-0.01290611,
473.864,-0.008431631,
474.302,-0.005652854,
474.740,-0.005164872,
475.178,-0.008838851,
475.616,-0.01045252,
476.054,-0.01101297,
476.492,-0.01229011,
476.930,-0.01169249,
477.368,-0.008574722,
477.806,-0.005410228,
478.243,-0.002377971,
478.681,-0.000816434,
479.119,-0.005561613,
479.557,-0.009316958,
479.995,-0.008325571,
480.433,-0.006085935,
480.871,-0.004516145,
481.309,-0.003455927,
481.747,-0.002110476,
482.185,-0.0007736054,
482.623,-0.001522035,
483.061,-0.005854922,
483.499,-0.009718666,
483.937,-0.01033499,
484.374,-0.008919088,
484.812,-0.009012156,
485.250,-0.007388529,
485.688,-0.002857375,
486.126,0.001265015,
486.564,0.001481904,
487.002,-0.001424753,
487.440,-0.003129467,
487.878,-0.003961244,
488.316,-0.006122466,
488.754,-0.00639472,
489.192,-0.00424906,
489.630,-0.002116027,
490.068,-0.003395183,
490.506,-0.00699918,
490.943,-0.007669629,
491.381,-0.003873086,
491.819,-0.002128337,
492.257,-0.002749246,
492.695,-0.0005609752,
493.133,-5.371784E-5,
493.571,0.0002647314,
494.009,0.001381963,
494.447,0.0003901621,
494.885,-0.002295856,
495.323,-0.001781985,
495.761,0.003131626,
496.199,0.0055879,
496.637,0.00465479,
497.074,0.004317074,
497.512,0.005406734,
497.950,0.005464152,
498.388,0.005848081,
498.826,0.007357246,
499.264,0.008727857,
499.702,0.008513908,
500.140,0.007339701,
500.578,0.007011966,
501.016,0.006150546,
501.454,0.005095621,
501.892,0.003978062,
502.330,0.004409569,
502.768,0.007305132,
503.206,0.009857274,
503.643,0.01131672,
504.081,0.01153393,
504.519,0.01032542,
504.957,0.008903379,
505.395,0.009208174,
505.833,0.01123745,
506.271,0.01580309,
506.709,0.01779823,
507.147,0.01931312,
507.585,0.02208551,
508.023,0.02439468,
508.461,0.02497358,
508.899,0.02451615,
509.337,0.02405808,
509.774,0.02499968,
510.212,0.02978367,
510.650,0.03112705,
511.088,0.02664274,
511.526,0.0228109,
511.964,0.02312809,
512.402,0.02619774,
512.840,0.02962005,
513.278,0.03112452,
513.716,0.03125438,
514.154,0.03173647,
514.592,0.03190273,
515.030,0.02988474,
515.468,0.02945009,
515.905,0.03265443,
516.343,0.03603657,
516.781,0.03852073,
517.219,0.03815934,
517.657,0.03746538,
518.095,0.03696963,
518.533,0.03637204,
518.971,0.0360355,
519.409,0.03685849,
519.847,0.0389381,
520.285,0.04041867,
520.723,0.03979351,
521.161,0.04008034,
521.599,0.04255274,
522.037,0.04681294,
522.474,0.05150345,
522.912,0.05328633,
523.350,0.05390054,
523.788,0.05559632,
524.226,0.05610788,
524.664,0.05396307,
525.102,0.05377586,
525.540,0.05631874,
525.978,0.05710034,
526.416,0.05536644,
526.854,0.0553494,
527.292,0.05863532,
527.730,0.06319975,
528.168,0.0666373,
528.605,0.06766849,
529.043,0.0675467,
529.481,0.0689279,
529.919,0.07272097,
530.357,0.07665344,
530.795,0.07806499,
531.233,0.07697724,
531.671,0.07476964,
532.109,0.07239648,
532.547,0.07150897,
532.985,0.07340468,
533.423,0.07568115,
533.861,0.0787598,
534.299,0.08217299,
534.736,0.08454489,
535.174,0.08610478,
535.612,0.08777976,
536.050,0.08867857,
536.488,0.08901546,
536.926,0.08786177,
537.364,0.08717668,
537.802,0.09023272,
538.240,0.09302698,
538.678,0.09285188,
539.116,0.0949466,
539.554,0.09887793,
539.992,0.1007542,
540.430,0.1006145,
540.868,0.09962349,
541.305,0.09722386,
541.743,0.09645653,
542.181,0.09903497,
542.619,0.102156,
543.057,0.1044069,
543.495,0.1048321,
543.933,0.106225,
544.371,0.1077562,
544.809,0.1095368,
545.247,0.1123853,
545.685,0.1145107,
546.123,0.1166645,
546.561,0.1195296,
546.999,0.1213066,
547.436,0.122146,
547.874,0.1220506,
548.312,0.1210755,
548.750,0.1204965,
549.188,0.1220159,
549.626,0.123915,
550.064,0.1246097,
550.502,0.1241184,
550.940,0.1247191,
551.378,0.1247408,
551.816,0.1240725,
552.254,0.1242601,
552.692,0.1262123,
553.130,0.1299824,
553.567,0.1338564,
554.005,0.1342596,
554.443,0.1333913,
554.881,0.1347303,
555.319,0.1370488,
555.757,0.1378587,
556.195,0.1387277,
556.633,0.1382341,
557.071,0.1373379,
557.509,0.1379943,
557.947,0.1397961,
558.385,0.1415442,
558.823,0.1424935,
559.261,0.1426023,
559.699,0.1430122,
560.136,0.1446161,
560.574,0.1466316,
561.012,0.1494533,
561.450,0.1510129,
561.888,0.1502427,
562.326,0.1517485,
562.764,0.1539525,
563.202,0.1557884,
563.640,0.1556947,
564.078,0.1536703,
564.516,0.1524163,
564.954,0.1528759,
565.392,0.1540386,
565.830,0.1557705,
566.267,0.1584737,
566.705,0.1619486,
567.143,0.1650453,
567.581,0.1679078,
568.019,0.1693802,
568.457,0.1690307,
568.895,0.1688044,
569.333,0.1714431,
569.771,0.1749451,
570.209,0.1776255,
570.647,0.1801772,
571.085,0.1823601,
571.523,0.1844554,
571.961,0.1867394,
572.398,0.1887983,
572.836,0.1903065,
573.274,0.1914228,
573.712,0.1933445,
574.150,0.1958595,
574.588,0.1971346,
575.026,0.1983352,
575.464,0.1967058,
575.902,0.1962503,
576.340,0.1984314,
576.778,0.2005566,
577.216,0.20133,
577.654,0.2015321,
578.092,0.203231,
578.530,0.206151,
578.967,0.2084221,
579.405,0.2096435,
579.843,0.2103057,
580.281,0.2106436,
580.719,0.2112359,
581.157,0.2102192,
581.595,0.2077665,
582.033,0.2088338,
582.471,0.2117653,
582.909,0.2153444,
583.347,0.2175835,
583.785,0.216904,
584.223,0.216927,
584.661,0.2185644,
585.098,0.2184577,
585.536,0.2173807,
585.974,0.2178625,
586.412,0.2203973,
586.850,0.2238265,
587.288,0.2268488,
587.726,0.2288361,
588.164,0.2298038,
588.602,0.2299227,
589.040,0.230787,
589.478,0.2331086,
589.916,0.2360793,
590.354,0.2380519,
590.792,0.2373594,
591.229,0.2374826,
591.667,0.2390466,
592.105,0.2399343,
592.543,0.24042,
592.981,0.2408531,
593.419,0.2419077,
593.857,0.2422441,
594.295,0.2413907,
594.733,0.2411354,
595.171,0.2423904,
595.609,0.2443215,
596.047,0.2467662,
596.485,0.2492265,
596.923,0.2494729,
597.361,0.2494609,
597.798,0.2515504,
598.236,0.252824,
598.674,0.2534929,
599.112,0.2546493,
599.550,0.2561143,
599.988,0.2575154,
600.426,0.2589125,
600.864,0.2598948,
601.302,0.2621874,
601.740,0.2654378,
602.178,0.2668744,
602.616,0.2666974,
603.054,0.2657747,
603.492,0.2648519,
603.929,0.2663396,
604.367,0.2699342,
604.805,0.2722882,
605.243,0.2743912,
605.681,0.2790278,
606.119,0.2843156,
606.557,0.2882763,
606.995,0.290593,
607.433,0.2927527,
607.871,0.2958232,
608.309,0.2990668,
608.747,0.3011731,
609.185,0.3028678,
609.623,0.3048361,
610.060,0.3071518,
610.498,0.3096203,
610.936,0.3125575,
611.374,0.3142615,
611.812,0.3156651,
612.250,0.3177429,
612.688,0.3188881,
613.126,0.3200706,
613.564,0.3224734,
614.002,0.3249655,
614.440,0.3266154,
614.878,0.3275665,
615.316,0.3297123,
615.754,0.3341472,
616.192,0.3389714,
616.629,0.3430766,
617.067,0.3469141,
617.505,0.3476848,
617.943,0.3455792,
618.381,0.3468634,
618.819,0.3493934,
619.257,0.3513239,
619.695,0.3547668,
620.133,0.3601249,
620.571,0.3655587,
621.009,0.3701501,
621.447,0.3742555,
621.885,0.3774453,
622.323,0.3796032,
622.760,0.3802464,
623.198,0.3808648,
623.636,0.3820578,
624.074,0.3837274,
624.512,0.3857441,
624.950,0.3864096,
625.388,0.3859257,
625.826,0.3864894,
626.264,0.3868348,
626.702,0.3860939,
627.140,0.386084,
627.578,0.3869358,
628.016,0.3861249,
628.454,0.3817511,
628.891,0.379359,
629.329,0.3797884,
629.767,0.3798858,
630.205,0.3801481,
630.643,0.3774229,
631.081,0.3754984,
631.519,0.374731,
631.957,0.3715141,
632.395,0.3662293,
632.833,0.3617521,
633.271,0.3596713,
633.709,0.3590911,
634.147,0.3591911,
634.585,0.3591604,
635.023,0.3582802,
635.460,0.3559075,
635.898,0.3519508,
636.336,0.3469321,
636.774,0.3421143,
637.212,0.3387803,
637.650,0.3363703,
638.088,0.3324651,
638.526,0.3264567,
638.964,0.3196475,
639.402,0.3117991,
639.840,0.3035338,
640.278,0.2968885,
640.716,0.290967,
641.154,0.2827269,
641.591,0.2732716,
642.029,0.2666505,
642.467,0.262727,
642.905,0.2589737,
643.343,0.2543989,
643.781,0.2470108,
644.219,0.2380266,
644.657,0.230408,
645.095,0.2240679,
645.533,0.2184227,
645.971,0.2102138,
646.409,0.2026612,
646.847,0.1986744,
647.285,0.1956093,
647.722,0.1932772,
648.160,0.1896819,
648.598,0.1844857,
649.036,0.1794302,
649.474,0.1747713,
649.912,0.1692361,
650.350,0.1625532,
650.788,0.1554107,
651.226,0.1485174,
651.664,0.1420869,
652.102,0.135673,
652.540,0.1295062,
652.978,0.1246027,
653.416,0.1209883,
653.854,0.1178122,
654.291,0.1140423,
654.729,0.1092373,
655.167,0.1039608,
655.605,0.09827093,
656.043,0.09244635,
656.481,0.08796795,
656.919,0.08422385,
657.357,0.07968754,
657.795,0.07559886,
658.233,0.07162583,
658.671,0.06682646,
659.109,0.06230997,
659.547,0.05848116,
659.985,0.0546102,
660.422,0.05098543,
660.860,0.04910666,
661.298,0.04790954,
661.736,0.04559487,
662.174,0.04234519,
662.612,0.03995729,
663.050,0.03769639,
663.488,0.03464686,
663.926,0.03273338,
664.364,0.03214899,
664.802,0.03090944,
665.240,0.02779121,
665.678,0.02585215,
666.116,0.02377019,
666.554,0.02138743,
666.991,0.01969712,
667.429,0.01743695,
667.867,0.01552746,
668.305,0.01409046,
668.743,0.01104961,
669.181,0.006616157,
669.619,0.003480826,
670.057,0.002465286,
670.495,0.002061276,
670.933,0.001849756,
671.371,0.003957831,
671.809,0.005982308,
672.247,0.006279201,
672.685,0.005451627,
673.122,0.004636583,
673.560,0.003630671,
673.998,0.002056882,
674.436,0.0004766532,
674.874,-0.001293912,
675.312,-0.002576576,
675.750,-0.003954099,
676.188,-0.006675004,
676.626,-0.009367798,
677.064,-0.01074537,
677.502,-0.01163442,
677.940,-0.01247926,
678.378,-0.01296214,
678.816,-0.01358043,
679.253,-0.01513323,
679.691,-0.01614542,
680.129,-0.01578313,
680.567,-0.01544726,
681.005,-0.01570298,
681.443,-0.01594068,
681.881,-0.01575285,
682.319,-0.01666421,
682.757,-0.01957288,
683.195,-0.02258093,
683.633,-0.02398616,
684.071,-0.02371664,
684.509,-0.02266544,
684.947,-0.02148827,
685.385,-0.02139161,
685.822,-0.02324829,
686.260,-0.02559446,
686.698,-0.02715557,
687.136,-0.02683493,
687.574,-0.02516186,
688.012,-0.02431053,
688.450,-0.02384007,
688.888,-0.02326242,
689.326,-0.02377549,
689.764,-0.02468541,
690.202,-0.0243274,
690.640,-0.02264896,
691.078,-0.02061878,
691.516,-0.01911313,
691.953,-0.01865949,
692.391,-0.01999807,
692.829,-0.02199566,
693.267,-0.02304809,
693.705,-0.02431919,
694.143,-0.02616418,
694.581,-0.02747781,
695.019,-0.02879903,
695.457,-0.0303526,
695.895,-0.03068981,
696.333,-0.02958751,
696.771,-0.02795246,
697.209,-0.02588982,
697.647,-0.02357006,
698.084,-0.02188399,
698.522,-0.0211705,
698.960,-0.01991951,
699.398,-0.01832484,
699.836,-0.01815727,
700.274,-0.01910618,
700.712,-0.02042411,
701.150,-0.02220654,
701.588,-0.02431605,
702.026,-0.02663488,
702.464,-0.02950792,
702.902,-0.03208622,
703.340,-0.03282053,
703.778,-0.03126458,
704.216,-0.02919943,
704.653,-0.02840692,
705.091,-0.0285004,
705.529,-0.02881033,
705.967,-0.02787325,
706.405,-0.02497503,
706.843,-0.0217379,
707.281,-0.01983124,
707.719,-0.01919766,
708.157,-0.01937557,
708.595,-0.01975682,
709.033,-0.01973747,
709.471,-0.02030264,
709.909,-0.02039134,
710.347,-0.01939139,
710.784,-0.01925382,
711.222,-0.02020428,
711.660,-0.02230101,
712.098,-0.02538834,
712.536,-0.02816257,
712.974,-0.03002933,
713.412,-0.03087494,
713.850,-0.0303294,
714.288,-0.0286986,
714.726,-0.02695927,
715.164,-0.02565627,
715.602,-0.025123,
716.040,-0.02496578,
716.478,-0.02537952,
716.915,-0.02546291,
717.353,-0.02520147,
717.791,-0.02653043,
718.229,-0.0272562,
718.667,-0.02610062,
719.105,-0.02618653,
719.543,-0.02626932,
719.981,-0.0248481,
720.419,-0.02319453,
720.857,-0.02110824,
721.295,-0.02027629,
721.733,-0.02038674,
722.171,-0.02007177,
722.609,-0.01993511,
723.047,-0.020203,
723.484,-0.02077978,
723.922,-0.02081969,
724.360,-0.02140681,
724.798,-0.02256285,
725.236,-0.0232073,
725.674,-0.02384886,
726.112,-0.02350262,
726.550,-0.02234451,
726.988,-0.0216677,
727.426,-0.02050524,
727.864,-0.02016842,
728.302,-0.02056173,
728.740,-0.02099327,
729.178,-0.02230242,
729.615,-0.02423127,
730.053,-0.02594467,
730.491,-0.02711316,
730.929,-0.0273628,
731.367,-0.02646905,
731.805,-0.02518427,
732.243,-0.02488743,
732.681,-0.02612515,
733.119,-0.02765785,
733.557,-0.02861142,
